recording_id,file_path,source_file,machine_type,machine_id,condition,classification_included,anomaly_included,snr_db,channel,sample_rate,duration_seconds,num_samples,sha256
fan_id_06_normal_00000902_1ca66519b5,audio/fan/id_06/normal/00000902.wav,0_dB_fan/fan/id_06/normal/00000902.wav,fan,id_06,normal,False,True,0,microphone_channel_1,16000,10.000000,160000,4fd5683cfad9c634d4d9c907cf844f612fae508d1a269cf985d94967ff923851
fan_id_06_normal_00000910_511461fb6c,audio/fan/id_06/normal/00000910.wav,0_dB_fan/fan/id_06/normal/00000910.wav,fan,id_06,normal,False,True,0,microphone_channel_1,16000,10.000000,160000,91d60c2389725669a25205cc472fe16a2199d60ad31f8f1bb420df7554c00bea
fan_id_06_normal_00000940_0d465256fe,audio/fan/id_06/normal/00000940.wav,0_dB_fan/fan/id_06/normal/00000940.wav,fan,id_06,normal,False,True,0,microphone_channel_1,16000,10.000000,160000,f2ca863b39789432de7fc0512798d89252c3e33af280332906bd2158a432156d
fan_id_06_normal_00000941_a7ec137e05,audio/fan/id_06/normal/00000941.wav,0_dB_fan/fan/id_06/normal/00000941.wav,fan,id_06,normal,False,True,0,microphone_channel_1,16000,10.000000,160000,905a02de5a04d0bf211dd3e233b38de00c20cd53fb6e6cb1ea8d29dc37980a3a
fan_id_06_normal_00000952_eb8319240c,audio/fan/id_06/normal/00000952.wav,0_dB_fan/fan/id_06/normal/00000952.wav,fan,id_06,normal,False,True,0,microphone_channel_1,16000,10.000000,160000,8742aa1464aaee845e07a28e6c1fef952c7ae7be40db0a2ace63d823f6805a8c
fan_id_06_normal_00000970_500840f989,audio/fan/id_06/normal/00000970.wav,0_dB_fan/fan/id_06/normal/00000970.wav,fan,id_06,normal,False,True,0,microphone_channel_1,16000,10.000000,160000,b4b844089f7768e8165229cf6ea231a9a30d1b04a23d605d30c17c7df7c49dbe
pump_id_00_normal_00000203_446df3532f,audio/pump/id_00/normal/00000203.wav,0_dB_pump/pump/id_00/normal/00000203.wav,pump,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,4ccfb3346d28a9b583155b8fb7cbcd18fd927f252741a72527d6fe63c37da9ac
pump_id_00_normal_00000204_6a06df7ec6,audio/pump/id_00/normal/00000204.wav,0_dB_pump/pump/id_00/normal/00000204.wav,pump,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,852451c695fc9a83e01ddd291bee558c9e326e494de28d7bd82e79476df33c2d
pump_id_00_normal_00000574_d16c4b9108,audio/pump/id_00/normal/00000574.wav,0_dB_pump/pump/id_00/normal/00000574.wav,pump,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,37d1a7ce8aacc0ea07280b6f47fe4792b90abb5723d51fefb450a59d408137d7
pump_id_00_normal_00000576_cd9dbae353,audio/pump/id_00/normal/00000576.wav,0_dB_pump/pump/id_00/normal/00000576.wav,pump,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,6bc8002c9f0e68c99c46e083f92ea9f89f72e417e81db47a93f713ac20b11ee5
pump_id_00_normal_00000665_af839a5634,audio/pump/id_00/normal/00000665.wav,0_dB_pump/pump/id_00/normal/00000665.wav,pump,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,d3b3ab46f6f38226e3a38b0f475ca3bf6765c682346e7a3cc8f76b5f8b696e46
pump_id_00_normal_00000668_9a05339db6,audio/pump/id_00/normal/00000668.wav,0_dB_pump/pump/id_00/normal/00000668.wav,pump,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,865e5dcdf13d2fcd164115c236461553f7114b1288f52a2d5f07c18ce83cee85
pump_id_00_normal_00000718_c85604c8ec,audio/pump/id_00/normal/00000718.wav,0_dB_pump/pump/id_00/normal/00000718.wav,pump,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,bfa905483ee37c2aff0fbb393e78ed983df603fdddbeb9ffa258c3fd7f46a716
pump_id_00_normal_00000722_99a7820fe4,audio/pump/id_00/normal/00000722.wav,0_dB_pump/pump/id_00/normal/00000722.wav,pump,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,0e559754a5d4606845ee4c54cb19e9722b7ebf96ff520046965af4d281d7c07f
pump_id_00_normal_00000733_0b40080e57,audio/pump/id_00/normal/00000733.wav,0_dB_pump/pump/id_00/normal/00000733.wav,pump,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,75b2cb3c200d9f52cfb2f004519cdb3b319f3a0b09e742df4a49d06ca40df658
pump_id_00_normal_00000738_c0761f50da,audio/pump/id_00/normal/00000738.wav,0_dB_pump/pump/id_00/normal/00000738.wav,pump,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,45e31b6d3e222a2836188723f3bcf261c457a17031b229c866cc009ff155a523
pump_id_02_normal_00000225_2e781df6be,audio/pump/id_02/normal/00000225.wav,0_dB_pump/pump/id_02/normal/00000225.wav,pump,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,781a564c3e63171833ff29b20355e386e71f8e4757e94dbc0036f02f2495e5cd
pump_id_02_normal_00000226_021a55c8b0,audio/pump/id_02/normal/00000226.wav,0_dB_pump/pump/id_02/normal/00000226.wav,pump,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,f91937021eba5064fd075256bc06e84a041c7543c0868139f6e58660d484efaa
pump_id_02_normal_00000429_c95bc1ac86,audio/pump/id_02/normal/00000429.wav,0_dB_pump/pump/id_02/normal/00000429.wav,pump,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,eafd0887076e2e99266d85b69284dcc2ffa195beb539422a841bb459becfeb96
pump_id_02_normal_00000431_24244bd312,audio/pump/id_02/normal/00000431.wav,0_dB_pump/pump/id_02/normal/00000431.wav,pump,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,a9f03d8a0b8089ce2ce10b44f1e76b59c51dece3ab4652fb5f64ae4793cedd8e
pump_id_02_normal_00000459_fdf1f57b50,audio/pump/id_02/normal/00000459.wav,0_dB_pump/pump/id_02/normal/00000459.wav,pump,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,2a1ca449b293f555805aed50eaccbbda8b073060ad6ed02cd0bc1a0b920c6537
pump_id_02_normal_00000462_efeed91aa6,audio/pump/id_02/normal/00000462.wav,0_dB_pump/pump/id_02/normal/00000462.wav,pump,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,d8459ec25f17d1998f770ee8231c0ae192cad2baba996a50521138a6e5405dfb
pump_id_02_normal_00000558_4098480b45,audio/pump/id_02/normal/00000558.wav,0_dB_pump/pump/id_02/normal/00000558.wav,pump,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,d50465385ecac2c5e4d0ab6afe3778f77df68d69fc44026032601b6ed4768358
pump_id_02_normal_00000562_12b5abbae6,audio/pump/id_02/normal/00000562.wav,0_dB_pump/pump/id_02/normal/00000562.wav,pump,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,739cfe4eee5e5e0e24a824e2f1419d3ebf8cdf4f2e90cf26a1d077da431d01bd
pump_id_02_normal_00000603_ec879c72ef,audio/pump/id_02/normal/00000603.wav,0_dB_pump/pump/id_02/normal/00000603.wav,pump,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,a99573fa4caf9d41f2be1cdaf1779470d1ba07bf7e5e7bbea9cabf640a1fbac0
pump_id_02_normal_00000608_be449e47d7,audio/pump/id_02/normal/00000608.wav,0_dB_pump/pump/id_02/normal/00000608.wav,pump,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,698f40e4300821220958091b48c3140635898a0ef52927f3c36db490a5a0d79b
pump_id_04_normal_00000006_d080fdedc3,audio/pump/id_04/normal/00000006.wav,0_dB_pump/pump/id_04/normal/00000006.wav,pump,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,2e41fa2b93c7bee44e1cb44e93078499e9c06ca8d8a19789cbbc098aa9d3cc69
pump_id_04_normal_00000007_9fd90b4107,audio/pump/id_04/normal/00000007.wav,0_dB_pump/pump/id_04/normal/00000007.wav,pump,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,72606bcb09a3a332a52dac2a1b864ef2b507e423411af653bf394d153c720208
pump_id_04_normal_00000163_5cafd5083e,audio/pump/id_04/normal/00000163.wav,0_dB_pump/pump/id_04/normal/00000163.wav,pump,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,4dfd2bb747408bde9d4f8272e28822e57cbd4fd93b4819a375637992dfff5ca3
pump_id_04_normal_00000165_5119fbde56,audio/pump/id_04/normal/00000165.wav,0_dB_pump/pump/id_04/normal/00000165.wav,pump,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,6c85a9b40cd790cdb1bb38a2226e76230b799164827a4c77b18cc557ca76b558
pump_id_04_normal_00000284_99d814e855,audio/pump/id_04/normal/00000284.wav,0_dB_pump/pump/id_04/normal/00000284.wav,pump,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,ab120091eb7328d25b12477d9ccc4a62e29d4727477fe777b8bf6c0d729e2e51
pump_id_04_normal_00000287_5b896d13df,audio/pump/id_04/normal/00000287.wav,0_dB_pump/pump/id_04/normal/00000287.wav,pump,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,9f53ab8e512fe11ec4407e0c21c80e19464f0cd45af9e2e47a481e174dc01363
pump_id_04_normal_00000348_605c9100ee,audio/pump/id_04/normal/00000348.wav,0_dB_pump/pump/id_04/normal/00000348.wav,pump,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,c7156c152a04eb384a5c654dd23d22d2610926ed740025f406b2e4468cac19cc
pump_id_04_normal_00000352_48e7f970fd,audio/pump/id_04/normal/00000352.wav,0_dB_pump/pump/id_04/normal/00000352.wav,pump,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,a8421e567b1fbaa24b1f2f1ea906d7dded340d9eba53e6fdc897adf0864eda1f
pump_id_04_normal_00000432_fbcc5f5f4d,audio/pump/id_04/normal/00000432.wav,0_dB_pump/pump/id_04/normal/00000432.wav,pump,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,046de33e62b60659ed41c451da0ded279c857c06cc819576366fc5d5d90c7fd1
pump_id_04_normal_00000437_05547f08fd,audio/pump/id_04/normal/00000437.wav,0_dB_pump/pump/id_04/normal/00000437.wav,pump,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,7e77638c72555bd07b60558a1cd907291ccebd06e1abde50ac270e371a4f9b62
pump_id_06_normal_00000209_27ff5a951d,audio/pump/id_06/normal/00000209.wav,0_dB_pump/pump/id_06/normal/00000209.wav,pump,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,1fbb48fb689588120c6305c1dab22b03209064f46a71b727f8fe6c163dc27f8e
pump_id_06_normal_00000210_22c226b09e,audio/pump/id_06/normal/00000210.wav,0_dB_pump/pump/id_06/normal/00000210.wav,pump,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,200ffae8e31ef7eb746fc2dc16a621a865945b4444dd4ed9f5b544189fd066dd
pump_id_06_normal_00000318_77a7d7bd4c,audio/pump/id_06/normal/00000318.wav,0_dB_pump/pump/id_06/normal/00000318.wav,pump,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,2e8797f91406c12918e8a48409558249f1e2082d254087a5a0b046f351d4129b
pump_id_06_normal_00000320_55583b1529,audio/pump/id_06/normal/00000320.wav,0_dB_pump/pump/id_06/normal/00000320.wav,pump,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,0200fcdae1e41f1af67205199a4f63d2d39f84d43dd8d6d6c3e3e4796a218c5a
pump_id_06_normal_00000440_65daeca3ea,audio/pump/id_06/normal/00000440.wav,0_dB_pump/pump/id_06/normal/00000440.wav,pump,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,187ee86fbe7237189bebdad2ae1e50ceb4dc218e9dae6fddb80a961e17609922
pump_id_06_normal_00000443_62af385826,audio/pump/id_06/normal/00000443.wav,0_dB_pump/pump/id_06/normal/00000443.wav,pump,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,512b2d1619ddf6ad8d9b9629df03f3e165f8621c625cd8f6dbd99206ff43cdb4
pump_id_06_normal_00000569_d9228184c3,audio/pump/id_06/normal/00000569.wav,0_dB_pump/pump/id_06/normal/00000569.wav,pump,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,e08ff9fe2e0b763a9d70383629ac168d8936d6cf294b98e4ca1ecb7438723a33
pump_id_06_normal_00000573_e45114c61f,audio/pump/id_06/normal/00000573.wav,0_dB_pump/pump/id_06/normal/00000573.wav,pump,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,fb4d07e90ebb4888e5abf9a5fb5fb6fd1451515203f274da9e0b9059f0103455
pump_id_06_normal_00000689_09a97f9131,audio/pump/id_06/normal/00000689.wav,0_dB_pump/pump/id_06/normal/00000689.wav,pump,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,73b84e8c35b37118be04aac67857ac570ced0067af97ffcdfc642c3846200dae
pump_id_06_normal_00000694_ecd92cf90a,audio/pump/id_06/normal/00000694.wav,0_dB_pump/pump/id_06/normal/00000694.wav,pump,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,da87c2013f42c117f869b951b2db5b82afbd518d87da4c2bdd399c8411bbcfed
slider_id_00_normal_00000189_78500bb7c9,audio/slider/id_00/normal/00000189.wav,0_dB_slider/slider/id_00/normal/00000189.wav,slider,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,79c52d4726458a6a62c64fc93b85a40487c3106389aec0ad705e50c4aac8db60
slider_id_00_normal_00000190_2620f343d2,audio/slider/id_00/normal/00000190.wav,0_dB_slider/slider/id_00/normal/00000190.wav,slider,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,f38a6402e593d739a6cab12109c51e5112bbff069134c26582c0c6cc0a16030e
slider_id_00_normal_00000198_7ac89a2860,audio/slider/id_00/normal/00000198.wav,0_dB_slider/slider/id_00/normal/00000198.wav,slider,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,896fba37b4d4b386f7e2c9f6a4d9c71146a435f0dc36d71b4c32bd3f0f9ada4c
slider_id_00_normal_00000200_e13613f1ef,audio/slider/id_00/normal/00000200.wav,0_dB_slider/slider/id_00/normal/00000200.wav,slider,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,f4d5f8f4b0bd868d5a695b0669fd122eea5f7e666560b0d50a1d180e434f4dd2
slider_id_00_normal_00000704_37548ba0a5,audio/slider/id_00/normal/00000704.wav,0_dB_slider/slider/id_00/normal/00000704.wav,slider,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,a1f00f3c22a8ba8366565e20624097cbc1d69e137a7b5061a1b1ecc2723a7ba3
slider_id_00_normal_00000707_276a7e56b6,audio/slider/id_00/normal/00000707.wav,0_dB_slider/slider/id_00/normal/00000707.wav,slider,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,e07b5b94389870523e583a952e705ccd49720970fcee3398da13e11fc44d636f
slider_id_00_normal_00000735_b4cf38f007,audio/slider/id_00/normal/00000735.wav,0_dB_slider/slider/id_00/normal/00000735.wav,slider,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,69efe7291d7350daab55121db137bdda544b600300f0b42879f652d20acb2f08
slider_id_00_normal_00000739_f647862c10,audio/slider/id_00/normal/00000739.wav,0_dB_slider/slider/id_00/normal/00000739.wav,slider,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,4fac96c1d44cb1a5859ddbe5795fbce7ae15f936d6b9c1b2ea39a8bd9ca0baad
slider_id_00_normal_00000778_b78be73b69,audio/slider/id_00/normal/00000778.wav,0_dB_slider/slider/id_00/normal/00000778.wav,slider,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,295911d373d8a52b2090e72b49a347eccb42a8b317a4d48ef32624105757a39e
slider_id_00_normal_00000783_8bbf2355f8,audio/slider/id_00/normal/00000783.wav,0_dB_slider/slider/id_00/normal/00000783.wav,slider,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,31b981588ce084a592ab26cc1b7046605315f12c88b5bf68dba2ad55313fbb83
slider_id_02_normal_00000088_4cce76c9de,audio/slider/id_02/normal/00000088.wav,0_dB_slider/slider/id_02/normal/00000088.wav,slider,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,3251a54a14118c8dd8a68e11b3c6b58d723f986e9a9e4b0a55ad176af424f406
slider_id_02_normal_00000089_44a8e3baa7,audio/slider/id_02/normal/00000089.wav,0_dB_slider/slider/id_02/normal/00000089.wav,slider,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,11259d1e76d0846f28137568a6b0448bd18ecc78061bc06a7d4bc1ccb8285129
slider_id_02_normal_00000255_0ed0e401f7,audio/slider/id_02/normal/00000255.wav,0_dB_slider/slider/id_02/normal/00000255.wav,slider,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,f469789edea9907c75c88e9974f093d33f0d3ea39b9a156c606a0366edcbf6df
slider_id_02_normal_00000257_ab503f74df,audio/slider/id_02/normal/00000257.wav,0_dB_slider/slider/id_02/normal/00000257.wav,slider,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,6fada3a9e48284fc5ea92d741957690d4692bc24731bd3c4322778714268cbd4
slider_id_02_normal_00000541_ddc2b6815f,audio/slider/id_02/normal/00000541.wav,0_dB_slider/slider/id_02/normal/00000541.wav,slider,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,4d55e5da791356388492694099e166b8793d9ce0b69f424ab686d3ff5ed44a3d
slider_id_02_normal_00000544_add34dda3d,audio/slider/id_02/normal/00000544.wav,0_dB_slider/slider/id_02/normal/00000544.wav,slider,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,566bfc99fef1c794a0c0f30ff0ad00436449d9e1b8a8de8ffedab416ef6774fb
slider_id_02_normal_00000775_e24aa761fb,audio/slider/id_02/normal/00000775.wav,0_dB_slider/slider/id_02/normal/00000775.wav,slider,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,7d74e12baff8d495a437da9b5787b71b385fe8d86cab1116a918db2972d22d7b
slider_id_02_normal_00000779_5d5a15de3d,audio/slider/id_02/normal/00000779.wav,0_dB_slider/slider/id_02/normal/00000779.wav,slider,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,a2fb2d26aab031b4e5392f29532f0d65b5e6b6779540e968c20fa357dacf5a53
slider_id_02_normal_00000940_eda1ceaadb,audio/slider/id_02/normal/00000940.wav,0_dB_slider/slider/id_02/normal/00000940.wav,slider,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,75edcad92df0975d49f03e3a45fdf2dc34c4bb646a33ad2d3a74ae15a798c98f
slider_id_02_normal_00000945_94bb319a04,audio/slider/id_02/normal/00000945.wav,0_dB_slider/slider/id_02/normal/00000945.wav,slider,id_02,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,1d2fa5c83aa97bdb576a14097b59c224c31e9fde7bf2f342e84a72bedaacba89
slider_id_04_normal_00000071_edb11e73da,audio/slider/id_04/normal/00000071.wav,0_dB_slider/slider/id_04/normal/00000071.wav,slider,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,d761ccdcef0325aa7ee61a3a4b86d4355266a60e88b63d793b550fbbc358a72e
slider_id_04_normal_00000072_905aaf8d8e,audio/slider/id_04/normal/00000072.wav,0_dB_slider/slider/id_04/normal/00000072.wav,slider,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,159fb833926e5d77c86e805b2ec16d224415eac108d181bb158eca479410dffe
slider_id_04_normal_00000080_b8f78b52ef,audio/slider/id_04/normal/00000080.wav,0_dB_slider/slider/id_04/normal/00000080.wav,slider,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,7ee1b167063c060307d4a8b840d22b7824b189fcb88606b02a01d563c4b1dcfc
slider_id_04_normal_00000082_717c244869,audio/slider/id_04/normal/00000082.wav,0_dB_slider/slider/id_04/normal/00000082.wav,slider,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,f1b4efabebf2e7f9dc06af722192496e3380021856417de93e70bc0eaf019b70
slider_id_04_normal_00000196_ba929c1c7b,audio/slider/id_04/normal/00000196.wav,0_dB_slider/slider/id_04/normal/00000196.wav,slider,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,2ce7bd509cb77efa2597171037c9c49bfabc5dc845dc1ed98adfe27e55eacfe1
slider_id_04_normal_00000199_68af63f85b,audio/slider/id_04/normal/00000199.wav,0_dB_slider/slider/id_04/normal/00000199.wav,slider,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,8dcf6e60343ff4669835c61bb3105a502024975ee793d76e6bc62735c485bc77
slider_id_04_normal_00000300_c033764411,audio/slider/id_04/normal/00000300.wav,0_dB_slider/slider/id_04/normal/00000300.wav,slider,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,5fc43e3eaa6dfebb6dadf5e535884e5ed95135e4d915f21ceb192d59fa1d3526
slider_id_04_normal_00000304_751abd9370,audio/slider/id_04/normal/00000304.wav,0_dB_slider/slider/id_04/normal/00000304.wav,slider,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,8113d3b2477de8ed9125d8278750b096640bc8053dd32e236e11e7ae23a81160
slider_id_04_normal_00000370_461927f275,audio/slider/id_04/normal/00000370.wav,0_dB_slider/slider/id_04/normal/00000370.wav,slider,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,8aac1f2b47a5d039667f569a7f73d284dffb6ef788e657b22d519bf7b764b454
slider_id_04_normal_00000375_269a52cc76,audio/slider/id_04/normal/00000375.wav,0_dB_slider/slider/id_04/normal/00000375.wav,slider,id_04,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,ca2f0db3ea917468c361514154776114976ad6d706d1d0a270c0926622270a65
slider_id_06_normal_00000046_b2a161b9ec,audio/slider/id_06/normal/00000046.wav,0_dB_slider/slider/id_06/normal/00000046.wav,slider,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,84cc8f876d1e0be87a66f4595f26e994d94cc1f2821a33dbe95e164c184c4385
slider_id_06_normal_00000047_e8e899b23c,audio/slider/id_06/normal/00000047.wav,0_dB_slider/slider/id_06/normal/00000047.wav,slider,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,dc92b2a6e2b466d9e13ac4bab2822f046d8cee679932bd60b81bd4118f08c2b0
slider_id_06_normal_00000081_7beb46d07d,audio/slider/id_06/normal/00000081.wav,0_dB_slider/slider/id_06/normal/00000081.wav,slider,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,f27a9471d6c50ff96b1fc8a423ba82024923dc876769a3a0421fa4e73f29a386
slider_id_06_normal_00000083_3934ccbbc5,audio/slider/id_06/normal/00000083.wav,0_dB_slider/slider/id_06/normal/00000083.wav,slider,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,21944aa2b9a5fb6ce8ff85df92828e31043db8f37ba0e8ea5b9879c3c77d445e
slider_id_06_normal_00000233_32538e64c3,audio/slider/id_06/normal/00000233.wav,0_dB_slider/slider/id_06/normal/00000233.wav,slider,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,a565190c44e572fee53b9c6f3b955e83640564c8b738486e1cf2b3c4bee31e3b
slider_id_06_normal_00000236_49eed8f4f6,audio/slider/id_06/normal/00000236.wav,0_dB_slider/slider/id_06/normal/00000236.wav,slider,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,b2ffc87c2e96da870c2d011eb6601923c1cc710bda04f6cffce5f925e2adbc16
slider_id_06_normal_00000238_d393ee6439,audio/slider/id_06/normal/00000238.wav,0_dB_slider/slider/id_06/normal/00000238.wav,slider,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,4f738a7de44b20110dee9dc2ce13ea9c7d4396568a6f86ce86ff104eb32ee526
slider_id_06_normal_00000242_c145cb008b,audio/slider/id_06/normal/00000242.wav,0_dB_slider/slider/id_06/normal/00000242.wav,slider,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,595bbb5ff9ac12eeef136684325ee71b3e2f97b4e18b3952383baded848d62ce
slider_id_06_normal_00000296_88d428d650,audio/slider/id_06/normal/00000296.wav,0_dB_slider/slider/id_06/normal/00000296.wav,slider,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,ef1481b4a47dd2869d36c112111a9c7eddbfe899253d3128fa177425a8b2203a
slider_id_06_normal_00000301_9a3d4fe94a,audio/slider/id_06/normal/00000301.wav,0_dB_slider/slider/id_06/normal/00000301.wav,slider,id_06,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,1c666bd8822d615b02475adeb00fa3aef383666c2276e3513d64ac4870ffb2fa
valve_id_00_normal_00000103_49a82751b5,audio/valve/id_00/normal/00000103.wav,0_dB_valve/valve/id_00/normal/00000103.wav,valve,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,9427f0a3e09dab4324a58b3544b3314cf6e69cf478d3fc6294786a8f580b1924
valve_id_00_normal_00000104_a4361bf3e6,audio/valve/id_00/normal/00000104.wav,0_dB_valve/valve/id_00/normal/00000104.wav,valve,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,7838708d36b2c93d1869c5a1e37f568e0a76c939f9d9b5d4abb86eb6c9346967
valve_id_00_normal_00000284_ea4593494b,audio/valve/id_00/normal/00000284.wav,0_dB_valve/valve/id_00/normal/00000284.wav,valve,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,3b70471c37020ff07ec45b81c4f2dc240348c7f41f7822a4dcb042c49b3eaa9f
valve_id_00_normal_00000286_df762630f1,audio/valve/id_00/normal/00000286.wav,0_dB_valve/valve/id_00/normal/00000286.wav,valve,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,26d5d4139c3b8a1e3e8dab721fefa05258bf78e2674c4189811e8faac3a320a8
valve_id_00_normal_00000389_f84a98383b,audio/valve/id_00/normal/00000389.wav,0_dB_valve/valve/id_00/normal/00000389.wav,valve,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,3fc288119f92d6a0f9c7812fe7429e1109aaaa5e5547d69c4012e55a4ad469f3
valve_id_00_normal_00000392_044ae4326b,audio/valve/id_00/normal/00000392.wav,0_dB_valve/valve/id_00/normal/00000392.wav,valve,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,9150684b16382ff9976f2e27f1fd42534703d65b63d282e7aecece793948eb10
valve_id_00_normal_00000464_331f5ff935,audio/valve/id_00/normal/00000464.wav,0_dB_valve/valve/id_00/normal/00000464.wav,valve,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,4d4a75d5bbda7b88986ca92011e829123e58b647567700e55f32a636c3517716
valve_id_00_normal_00000468_3316c478a3,audio/valve/id_00/normal/00000468.wav,0_dB_valve/valve/id_00/normal/00000468.wav,valve,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,2b22fa349251f9a1eef7af3ddacbc306ed247fa845dfb78929b3f6923a46cce4
valve_id_00_normal_00000887_056b60c048,audio/valve/id_00/normal/00000887.wav,0_dB_valve/valve/id_00/normal/00000887.wav,valve,id_00,normal,True,False,0,microphone_channel_1,16000,10.000000,160000,a731cb43fade0e50a2eec9484792b50a7d0ceb496877520b48c253f616e40942
