cutter_id,cut_number,source_file,source_sha256,n_samples,sample_rate_hz,duration_s,last_sample_time_s,wear_flute_1_um,wear_flute_2_um,wear_flute_3_um,wear_mean_um,wear_max_um,wear_level,force_x_mean,force_x_sd,force_x_rms,force_x_peak_to_peak,force_x_crest_factor,force_x_kurtosis,force_y_mean,force_y_sd,force_y_rms,force_y_peak_to_peak,force_y_crest_factor,force_y_kurtosis,force_z_mean,force_z_sd,force_z_rms,force_z_peak_to_peak,force_z_crest_factor,force_z_kurtosis,vibration_x_mean,vibration_x_sd,vibration_x_rms,vibration_x_peak_to_peak,vibration_x_crest_factor,vibration_x_kurtosis,vibration_y_mean,vibration_y_sd,vibration_y_rms,vibration_y_peak_to_peak,vibration_y_crest_factor,vibration_y_kurtosis,vibration_z_mean,vibration_z_sd,vibration_z_rms,vibration_z_peak_to_peak,vibration_z_crest_factor,vibration_z_kurtosis,ae_rms_mean,ae_rms_sd,ae_rms_rms,ae_rms_peak_to_peak,ae_rms_crest_factor,ae_rms_kurtosis
c1,218,c1/c1/c_1_218.csv,42048f478f38bec79f9545d78748dce4e72d8956a686c8559573f37bd6805f76,214273,50000,4.28546,4.28544,118.2674771,119.7393969,129.5625308,122.52313493333332,129.5625308,1,14.763038674961381,25.544430185255813,29.503596037492308,111.656,2.547655543564334,1.9848382435920102,7.729719820042655,12.642058446368189,14.817876513831724,96.15100000000001,4.329635217307533,3.138532834532673,9.307581543171562,23.227027281972937,25.022456968661793,97.252,2.560499957308008,1.7545058564761569,0.0008381270622056912,0.13948838359743868,0.13949057606460294,1.572,5.720816577819698,3.5442505338962333,-0.0031795046506092697,0.14105830023461602,0.14109380019920661,1.177,4.323365017731162,3.051949307970845,-0.003055485292127333,0.1671323923561971,0.1671599300138563,1.677,5.7788968918563555,3.458874747762428,0.12062019946516828,0.03463733654788047,0.1254949082752185,0.301,2.3586614315128447,8.73675734822209
c1,219,c1/c1/c_1_219.csv,1c44b78f96fb8f841a5a62fabfd0f0da037acfc3b4d906fd25498f9c55f8fe19,219912,50000,4.39824,4.39822,118.7624221,120.0846019,129.8220578,122.88969393333332,129.8220578,1,14.724613054312632,25.76419161527669,29.674985774841566,115.783,2.593699642655041,1.9897274771732572,7.740821492233256,12.747830930998191,14.913979075192762,94.56700000000001,4.24936897661437,3.122261290905375,9.325121685037653,23.235284047595535,25.03665041970226,103.63900000000001,2.683106520796278,1.772886839784154,0.000554753719669686,0.141665062492395,0.14166582659017837,1.7160000000000002,6.388273176268914,3.602367980452381,-0.0033360207719451414,0.14321534299490798,0.1432538663920675,1.404,5.067926041263214,3.130632424750003,-0.0034791507512095744,0.1705837737904694,0.17061886194157513,1.626,5.093223516504119,3.5673336100150648,0.12057076921677763,0.035603086001005466,0.1257174783325245,0.314,2.457892125251595,7.935762314039143
c1,220,c1/c1/c_1_220.csv,5b786e699498bb917e557b081ce4cdd0d1934dde2814345041faaa50a8b39af5,219895,50000,4.3979,4.39788,119.2647961,120.4295091,130.0755148,123.25660666666666,130.0755148,1,14.868238563860025,26.201779822297024,30.126311784752886,117.47999999999999,2.6082515696384814,1.987645811869098,7.881608649582755,12.884451855419154,15.103910075628088,95.943,4.274985727317695,3.103537387102187,9.458533486436709,23.475073892203298,25.308900486931115,99.02799999999999,2.5416750140219193,1.7712293778817056,0.0008735714772959823,0.1421191826912452,0.1421215443331898,1.6360000000000001,6.212991873560665,3.5305649025473262,-0.0027985311171240825,0.1431709980090665,0.1431980210422107,1.399,4.916269057883704,3.1963911001310876,-0.002875508765547193,0.16955601357498404,0.1695800092856772,1.7690000000000001,5.991272227662343,3.5483677949949484,0.12169785124718617,0.03553447071553274,0.12677957195437892,0.305,2.3663118227592195,7.6757737714522785
c1,221,c1/c1/c_1_221.csv,38017d2a6fff373cdfc430a4227ec48aa92cf3511daeb4ce4f17e1b6ea7dcbd9,219818,50000,4.39636,4.39634,119.7744621,120.774157,130.3230002,123.62387310000001,130.3230002,1,15.032797723571317,26.591589279083312,30.54659409780109,116.71700000000001,2.5813679832042618,1.987761189158165,7.9961974087654335,13.025683079822796,15.284201674843922,96.16799999999999,4.200873644953108,3.0923055965640662,9.59781923682319,23.768971022003647,25.63356290887526,100.25200000000001,2.5624607953839105,1.7697057051358687,0.0006422403988754334,0.141976641824027,0.14197777148589927,1.633,5.937549175320897,3.610698270106088,-0.0030777188401313813,0.1427263599782769,0.14275921516537848,1.319,4.679207567974927,3.1911824327222473,-0.003393839448998717,0.17059575018238257,0.17062911747709955,1.737,5.591073868901877,3.6318459241168073,0.12278573183269798,0.035706762028405725,0.12787221354193792,0.292,2.2444281838123756,7.052302655715498
c1,222,c1/c1/c_1_222.csv,c1fbd2e49fa13afded47e5544eb0693385fe95f5833258833acd3d81ab02d97b,220020,50000,4.4004,4.40038,120.2912763,121.1185876,130.5646208,123.9914949,130.5646208,1,15.240038146532134,26.991448055346957,30.996672718143262,120.11500000000001,2.6203780237502006,1.9879639805617595,8.15207072084356,13.184048883941857,15.50079391504191,99.97399999999999,4.390871872307966,3.0872153783959018,9.775959676393056,24.066201849546978,25.97592783041891,103.692,2.601831990034061,1.7738707161309706,0.000668048359240069,0.15644256698577086,0.15644363782879614,1.809,6.104434883092547,3.757530229363058,-0.003448191073538769,0.1490633634122526,0.14910290186026098,1.472,5.305061069444001,3.223069729798812,-0.0034552767930188166,0.18632179651562708,0.1863534089028864,1.883,5.714947777290186,3.7254329806295314,0.13041767112080718,0.03646387496396648,0.13541926404618873,0.303,2.200573176194181,7.780157606505106
c1,223,c1/c1/c_1_223.csv,1ea5d7e3e7327f044e89dccb3befd5ea8b60f1f7d9f86cf0031693d12f2bfc20,219969,50000,4.39938,4.39936,120.8150876,121.4628472,130.8004924,124.35947573333333,130.8004924,1,15.378117089226208,27.208881444832876,31.253901342217944,120.423,2.5903006192267855,1.9874254825450834,8.254247234837637,13.183141256530984,15.554003366140195,99.08800000000001,4.238201474451567,3.0266680384123386,9.872169542071838,24.09853507389531,26.042205822062144,104.05199999999999,2.6502363306540686,1.7660100237820746,0.0009750919447740364,0.15107546732476637,0.15107827068293334,1.664,5.59312729871918,3.6793245803353183,-0.0024689888120598812,0.1477659370487363,0.14778622667452404,1.5070000000000001,5.352325570515129,3.1507889508234657,-0.0026814642063199812,0.1790924098913868,0.17911207586068578,2.061,6.6048031341010365,3.63744290114759,0.12384256872559316,0.03708454067618501,0.12927582424273976,0.302,2.2974133155966303,7.759411263739993
c1,224,c1/c1/c_1_224.csv,cb41f4b51c02349b43d291cd39d41510e24a0fb5a8558da8dfb379b482639744,219872,50000,4.39744,4.39742,121.3457382,121.8069852,131.030739,124.72782080000002,131.030739,1,15.512428012661912,27.583035420472132,31.645786537098036,122.297,2.577752330610284,1.9862854840114428,8.385828327390483,13.30552196283982,15.727626211808296,99.672,4.259829112018105,3.0123600991066146,10.01061281109009,24.346217817355043,26.323905390919336,102.938,2.5798223702561436,1.7613989657674043,0.0008036812327172172,0.15696119471570352,0.15696289529497556,1.744,5.606420538728233,3.658170834783137,-0.0030718827317712124,0.1524865603374934,0.15251715245818367,1.5190000000000001,5.133848799168203,3.162955627543231,-0.003036184689273759,0.1845632904695813,0.1845878427245568,1.897,5.634173868925349,3.5891783837870204,0.1237025815019648,0.035512386720852794,0.12869907748355136,0.314,2.4009496108431105,7.657926410682731
c1,225,c1/c1/c_1_225.csv,74bfdd21f455d66f7c2462130601fa6ca41cd0d6b358d400016ddf7acc10e5b7,220800,50000,4.416,4.41598,121.8830639,122.1510551,131.2554931,125.09653736666667,131.2554931,1,21.54817999094203,24.76235987087874,32.82523039125039,105.167,2.33308339613097,1.980598384273168,6.074206041666668,12.09590085384769,13.535366040974333,86.36099999999999,3.7724136787603575,2.7301383892242987,7.874248908514493,20.711292350919656,22.157605556007432,88.74000000000001,2.556909854577655,1.7718618765647118,-4.954710144927509e-06,0.15265072892052112,0.15265038332406997,1.726,5.8303161814574,3.5779510532303758,0.0003136096014492753,0.14286953589928525,0.14286955657083272,1.47,5.319537753469562,3.3012745481594097,0.00019026268115942012,0.17648209616612004,0.17648179908310288,1.867,5.717303457026045,3.726318394879606,0.10970766757246378,0.03223040471829666,0.11434407115277055,0.261,2.238856789154976,7.32190838708334
c1,226,c1/c1/c_1_226.csv,3efeffac4c1ea81ef3b3b0f4e36a2bafcfa623f61f010fb8cb99ad3783d1be33,220038,50000,4.40076,4.40074,122.4268941,122.4951138,131.474895,125.46563429999999,131.474895,1,25.753635140293948,25.77772133609718,36.4381341499427,110.724,2.2615318243491784,1.9760149775946827,6.383136512784156,12.644376136600618,14.164178515599769,87.686,4.025648217946478,2.7817082900576993,8.235016065406885,21.82301065674441,23.325032033230233,93.78999999999999,2.555151903546872,1.7623768402860043,-0.001997100500822585,0.15292495266733752,0.15293764506127502,1.76,5.90436710097249,3.4828740794639734,-0.0054215499141057446,0.14390031440954648,0.14400208186967067,1.327,5.0624268103275245,3.2440327987951965,-0.006924208545796635,0.17642077032381287,0.17655619903030348,1.75,5.159830156083272,3.699916908479929,0.11901645170379661,0.034132785605622364,0.1238142057059999,0.303,2.4068320618040295,8.066908409855564
c1,227,c1/c1/c_1_227.csv,b243281cad7a1c632763e0fc67d08ad8eb7ffb525f51ba0a03327dc8343662f3,219941,50000,4.39882,4.3988,122.9770523,122.8392217,131.6890935,125.83512250000001,131.6890935,1,29.453569966491013,26.422519040572148,39.56841065752106,114.483,2.2263972329466086,1.971494442712481,6.466917855242998,12.903005698797942,14.432873090450505,87.506,3.972459235294945,2.780187964870448,8.480586711890917,22.525817850222523,24.06928569277205,98.136,2.616903584260286,1.757165777648359,-0.0013089192101518135,0.15555750443638014,0.15556265758508633,1.624,5.245474798819773,3.445139734568632,-0.0038754256823420826,0.14580962015443982,0.14586078153324802,1.444,5.176168618210116,3.214646595343198,-0.005278742935605459,0.17873356600059723,0.1788110944422816,1.641,4.613807675486834,3.5653646872556424,0.11855396674562724,0.033016091423128564,0.12306543124625176,0.287,2.2914639565656985,8.054193130298648
c1,228,c1/c1/c_1_228.csv,b5c5aff814c3004afd47da61cb04fbc16c3ef32aa6e320e14629eab2e9b348dc,220023,50000,4.40046,4.40044,123.5333561,123.1834427,131.8982448,126.20501453333333,131.8982448,1,32.87724806497503,26.728242659276606,42.371088598837645,115.384,2.1794342098289463,1.970239505004825,6.467132118005845,12.979204776778056,14.501130604996268,86.387,3.8076341427458105,2.764005793947643,8.59303753243979,22.78434770030466,24.350861067794998,96.21000000000001,2.494121248152624,1.7482574153967794,-0.0012807751916845056,0.15567892835049482,0.15568384298203072,1.568,5.061540008945901,3.4125648371353132,-0.0038219595224135657,0.1463275347881152,0.14637710714386748,1.466,5.130583700235829,3.1858306347548493,-0.004922535371302091,0.17959900799498343,0.17966604694627475,1.766,5.215231346856481,3.625541225629177,0.11640343964040123,0.033285351142921214,0.12106886604480556,0.276,2.2383954591571666,7.993989858788872
c1,229,c1/c1/c_1_229.csv,fb701e06bd4685c97ea5847ba0cdfc26f6d29075a0118512ee4f0af5920fc0c7,220022,50000,4.40044,4.40042,124.0956175,123.5278439,132.1025129,126.57532476666665,132.1025129,1,36.37905767605058,27.27978594782254,45.47108066043459,115.93199999999999,2.10733940359983,1.9672775801604516,6.528859509503595,13.147203511022779,14.679038832858009,88.305,3.9345219164295315,2.7568842135199927,8.788501927080018,23.31370745615181,24.915141001691943,98.94,2.550657850809852,1.746257388926896,-0.0012525656525256565,0.15802445424444117,0.15802905923741317,1.7650000000000001,6.207719040624077,3.422342918445519,-0.0035790057357900575,0.14748043306428546,0.14752351867740238,1.439,5.050042235157986,3.179652819578326,-0.004802365218023652,0.1809410159714619,0.18100432362448043,1.931,6.010906138668892,3.650450987154244,0.11848773758987739,0.033789055833740596,0.12321135931510287,0.28300000000000003,2.256285471934759,8.386728892237345
c1,230,c1/c1/c_1_230.csv,95f3487ee7a63caa25fd91d8c9d8e13e8859fbc1d055e8498cc014d92fcb3aab,217534,50000,4.35068,4.35066,124.6636433,123.8724957,132.3020694,126.94606946666666,132.3020694,1,39.88125141816912,27.958873116559555,48.70533037740675,117.427,2.0704099370359117,1.9605820285916693,6.6682133505566945,13.429523073437839,14.993876423164659,91.888,4.005235090988218,2.7421852364941026,9.056949184954997,23.8351395918803,25.497835129549568,97.134,2.4640915466265274,1.7287857326916374,-0.0008862706519440641,0.16197056575254387,0.16197261819978673,1.629,5.056410207494432,3.4644906314223243,-0.0033147002307685235,0.14986019875455214,0.14989650819474043,1.362,4.883369258001731,3.11562223337252,-0.00446692930760249,0.18492162747903582,0.18497514581283955,1.647,4.584399683933853,3.5853628621389064,0.11699583513381819,0.03328300951997946,0.12163790144942116,0.287,2.3183563399214,8.120690627534753
c1,231,c1/c1/c_1_231.csv,89197145c5030ee93469dfd2b4d9a86cb6b9b71fa0381de0709dfc8d77d408d3,219952,50000,4.39904,4.39902,125.2372354,124.2174717,132.4970931,127.31726673333333,132.4970931,1,43.04050411453407,28.286717054422816,51.50358937359558,118.295,2.016752643132309,1.9653070372086097,6.64353333454572,13.52128828362674,15.065222892841785,91.787,3.981023077228882,2.763768103757198,9.109454135447734,24.020936412281845,25.690171611816783,103.00300000000001,2.5203412798619715,1.7480299764095566,-0.0013009565723430569,0.16133921614622748,0.1613440944352225,1.77,5.658713466990621,3.4755009508679904,-0.0037123463301083873,0.1492492845764898,0.14929510771685225,1.389,4.8494556256532695,3.112658910482538,-0.004825011820760894,0.18390804518173817,0.18397091088255388,1.75,5.185602416291937,3.582431222690403,0.11916223085036734,0.033067074963243674,0.12366512740717751,0.295,2.345042665465029,7.932692400953549
c1,232,c1/c1/c_1_232.csv,59c6c6d14ac2688a6ad9320461a4f87d11fabb3dfb22fcc69e30cb76ec90870a,219953,50000,4.39906,4.39904,125.8161908,124.5628486,132.6877699,127.68893643333335,132.6877699,1,46.19315446481748,28.649723028285642,54.356328217342906,119.361,1.9859693165506629,1.9628877748725488,6.710100207771661,13.635910309878192,15.197455360152466,92.61699999999999,3.9798109990561743,2.744856560748899,9.22855298177338,24.164186127913613,25.866415033164795,100.64099999999999,2.4915706299990767,1.7454776272156733,-0.0012283078657713243,0.1622102576640058,0.16221453943872446,1.673,5.2214801640511945,3.545826171634661,-0.0037551613299204828,0.14901549375419268,0.14906246227413258,1.329,4.749686736677917,3.108055574290377,-0.005103517569662611,0.1844739891659654,0.1845441514991746,1.6760000000000002,4.741412788710964,3.6135123930156725,0.12100314612667253,0.03386716048715082,0.12565325589627618,0.301,2.35568905786525,8.945363308272123
c1,233,c1/c1/c_1_233.csv,20f14ea92d77dc570a03e6bb63ba83a0ef6295aeb2498e53a2c3213a7a71ca65,219920,50000,4.3984,4.39838,126.4003021,124.908706,132.8742926,128.06110023333335,132.8742926,1,49.38828186158602,29.224272929458042,57.38690294832386,122.682,1.971181475011172,1.9647048650289693,6.767272985631139,13.835138676099255,15.401499130999253,91.136,3.877349827576528,2.72720956731475,9.417946644234267,24.43578165416417,26.18782978659471,100.082,2.4525514532279864,1.7432048925933552,-0.0009422471807930157,0.1635591153320178,0.16356145754913778,1.827,5.82655604981813,3.490924064081037,-0.003454028737722808,0.15044669173682204,0.1504859941951094,1.4609999999999999,5.010433057460599,3.1710609618303347,-0.00450854856311386,0.1867283020386239,0.18678229907106125,1.885,5.3538263795519,3.662365744695466,0.12037665969443434,0.03459448993643499,0.12524900594922722,0.32,2.514990020181821,8.75445704680794
c1,234,c1/c1/c_1_234.csv,c0e5ee90b9ef486f1f40d08b277e47c7465472745948b15d6470250610aecef6,220029,50000,4.40058,4.40056,126.9893575,125.2551264,133.0568608,128.43378156666665,133.0568608,1,52.37796387294402,29.547996729960982,60.13760256435348,123.622,1.9348958893976977,1.9671905863681052,6.833775302346508,13.957799004385201,15.540905781206678,93.257,3.9289859201024626,2.740285020278368,9.535741797672124,24.543989748907308,26.331256456379624,101.589,2.468549121751142,1.7467483246302782,-0.001151530025587536,0.1651843815833975,0.16518801993519147,1.741,5.478605532986354,3.512740894158729,-0.0037408205282031004,0.15109176751759987,0.15113772592100916,1.303,4.545522938191188,3.1459670519972067,-0.004876725340750538,0.1873565922185432,0.18741962427141814,1.793,5.042161426124011,3.5982495980494056,0.12142763908393893,0.033279705259141666,0.12590554110932134,0.292,2.279486649049095,7.444802386878328
c1,235,c1/c1/c_1_235.csv,e16b5cbbd01f3aca957b27fb77bd39bc0d7e66b6a14f9478ea30ea01f373c1f4,219968,50000,4.39936,4.39934,127.5831416,125.6021951,133.2356806,128.80700576666666,133.2356806,1,55.36738273294298,29.89138799787016,62.920887511249596,126.832,1.9370356144167409,1.9675525987410127,6.892192741671517,14.108417768333926,15.701874659461016,93.756,3.8775624771220754,2.7410650610995737,9.669554503382312,24.78164701734385,26.601269166712356,103.199,2.4728143453513924,1.7464047377349385,-0.00100353233197556,0.16810349434140673,0.1681061076202308,1.923,5.734473384975258,3.598830662400493,-0.0035834439554844337,0.15188535246685692,0.15192727368543602,1.4329999999999998,4.745691688595845,3.1223504800764212,-0.004781590958684899,0.18925724071628042,0.18931720455754253,2.104,5.910714784824971,3.6788095313718325,0.12005962230869946,0.032742798240156364,0.12444436054580399,0.28400000000000003,2.241965797215126,8.133707258967942
c1,236,c1/c1/c_1_236.csv,887336d9ee4af2ecfd375d7e4651c8fa290be94abbf01e9805f29c7532104056,220015,50000,4.4003,4.40028,128.1814351,125.9500002,133.4109642,129.18079983333334,133.4109642,1,58.21149565711429,30.116796974741774,65.54079313002183,124.996,1.883407174446546,1.96880538608838,6.902271108788037,14.134359492499637,15.729607645866098,93.16300000000001,3.8745403809240577,2.7317799294368226,9.763121873508622,24.948888763068723,26.791094977941427,104.441,2.5026599344000355,1.7453795143496322,-0.000860304979205963,0.16863722753389881,0.16863903871231936,1.938,5.971333848254656,3.5508758621680285,-0.003334613549076199,0.15253586810791397,0.15257196647552154,1.359,4.614215941910593,3.159490405443429,-0.004516164806944981,0.19044902668806796,0.19050213294034005,1.992,5.705972858269351,3.6291912295391673,0.12214953980410427,0.03377973437678421,0.12673427059241033,0.315,2.4460629200841026,8.540419820083786
c1,237,c1/c1/c_1_237.csv,8137cc0d8e62ccda98eda37555f7db103e64c2a55c735c485e6a7d320d41d95d,220045,50000,4.4009,4.40088,128.7840154,126.2986322,133.5829302,129.55519259999997,133.5829302,1,61.031137608216504,30.417218765889924,68.19092865314155,127.19,1.8750294581024083,1.9689632061630906,6.9330958985662035,14.218301255360428,15.818564745428615,93.059,3.8554698850048856,2.7181799278514287,9.866127092185689,25.075907506785818,26.946961674473798,103.755,2.4823577814846995,1.7455662700063501,-0.0008320525347088096,0.16978782625104322,0.16978947919507903,2.0839999999999996,6.6317418802273735,3.5225070327906094,-0.003114440228135154,0.15317797976170316,0.1532092901601565,1.439,5.025804892086405,3.1824197657041764,-0.004180394919221069,0.19140052069860586,0.1914457326255297,1.9329999999999998,5.573380954314953,3.642698044762342,0.12415952191597174,0.033412100846063636,0.12857663198258745,0.292,2.2321318856669623,8.57020041374201
c1,238,c1/c1/c_1_238.csv,bcf80b0161e326d172090359d36154ddbe85886648ef0d2e339f24936dbe3abd,219887,50000,4.39774,4.39772,129.3906569,126.6481841,133.7518028,129.9302146,133.7518028,1,63.76473125287079,30.758315493586966,70.79555509498947,127.876,1.838816007944734,1.9691306492802088,6.97244500129612,14.364641307614715,15.967372068946363,93.774,3.8207915326686397,2.7258379036935487,10.004620291331456,25.27628210280226,27.184185817756827,104.913,2.509951942552983,1.749516402533008,-0.0011968147275646128,0.17364492005095575,0.17364864956998155,1.789,5.5111283754287,3.5638061816901447,-0.003841818752359166,0.15445460444843673,0.15450202559687498,1.424,5.06789472160705,3.1693369034000223,-0.004981654213300467,0.19516780977621656,0.19523093408589826,2.009,5.808505733528168,3.6611161791545617,0.12321053541137039,0.03357552324580067,0.1277033541877033,0.288,2.2160733506187764,7.924874199046927
c1,239,c1/c1/c_1_239.csv,76e60e82bb9ec222a3c5883d11e709214c23190bfc6bb10ffdec858702572f1f,219958,50000,4.39916,4.39914,130.0011312,126.9987515,133.9178121,130.30589826666667,133.9178121,1,66.39917767028251,31.104218471110425,73.32338510698179,130.62,1.8470232900786312,1.9698791192249177,7.03937600814701,14.517965213933742,16.134533470252656,97.901,4.004020328143294,2.7254742512808665,10.128146391583847,25.58458922949659,27.516314787406344,107.94999999999999,2.5459804679972335,1.7469458950444297,-0.0011606079342419918,0.17448627213450885,0.1744897353981016,2.07,5.931581004685623,3.625558614454993,-0.0037117449694941762,0.15455430375303536,0.15459851636141228,1.5430000000000001,5.931492886104325,3.1932186509327156,-0.004883336818847234,0.19492574277552188,0.1949864596139968,2.067,5.415760674307852,3.686936457895077,0.12497811400358251,0.03393076764206136,0.12950220360482145,0.315,2.3937816606269586,7.863733564949358
c1,240,c1/c1/c_1_240.csv,f8951bdfe597c52e7c17085e3e253cf01393c723032515b2ec79ac188b6bebf0,219975,50000,4.3995,4.39948,130.6152074,127.350432,134.0811934,130.6822776,134.0811934,1,68.90011193544721,31.322357297078884,75.68560650054872,131.677,1.8266352929205594,1.9716568893796431,7.000227275826799,14.560131748004993,16.155483734579587,96.575,3.9002855646550367,2.728558743902829,10.193452255938176,25.684716749882593,27.63346059431181,106.86699999999999,2.47229259494422,1.7478039827604732,-0.001082400272758268,0.17346190070574002,0.17346488348634762,1.9220000000000002,5.834033838207077,3.6844982072478496,-0.003523295829071485,0.15409070225811966,0.15413062705579722,1.435,5.0152264657962125,3.185070604598504,-0.0046968382770769404,0.19229504064777084,0.19235195566828717,2.0309999999999997,5.422351940100175,3.680101260383252,0.12374338902147972,0.033039463633631416,0.12807820861219618,0.299,2.2954724553510344,8.102309232731299
c1,241,c1/c1/c_1_241.csv,3f584ab8f64c667a33f857c8a39e513dc286eb6e90e538cdc50019449c0390cf,220049,50000,4.40098,4.40096,131.2326523,127.7033255,134.2421873,131.0593883666667,134.2421873,1,71.52085947220847,32.02375561138392,78.36293513313737,133.704,1.8133572939626925,1.974015417519217,7.080570113929171,14.810958119960278,16.416392925373223,93.821,3.681381182500298,2.693402380290814,10.396421651541248,26.095864883532318,28.09050822675651,106.854,2.441002471243553,1.7433563296939423,-0.0011991192870678803,0.16969735073504838,0.16970120172345363,2.069,6.370019711242858,3.640515282533671,-0.003737308508559457,0.15451963107014483,0.1545644699030081,1.467,5.007619153908389,3.192615349237957,-0.005041513481088304,0.18921297016693478,0.1892796931514345,2.108,6.102080898218355,3.728311987826822,0.12414638557775769,0.03321891430050456,0.12851387592221453,0.35,2.684535016349657,8.862108622727078
c1,242,c1/c1/c_1_242.csv,f1e242fcc148871eac2a322780b1f77f13b6afa2b5a6e8b88a388857e2dc76c1,220042,50000,4.40084,4.40082,131.8532309,128.0575339,134.4010394,131.4372680666667,134.4010394,1,73.99509899019279,32.40929667783154,80.78138654576546,136.251,1.810318023164284,1.9719213570705494,7.173051081157234,14.93845188015604,16.571330430314706,96.769,3.794263850111757,2.721195161165621,10.562672248934295,26.452210862207586,28.483088396470993,109.793,2.4651470031142946,1.753692970221717,-0.0008967787967751609,0.16899360464179497,0.16899560004305889,2.031,6.520879831896323,3.648629473066159,-0.003056062024522591,0.15376763731034418,0.1537976538984898,1.423,4.759500430891735,3.1234456519199356,-0.004081211768662346,0.18583665441112845,0.1858810411626763,2.058,6.251309938505562,3.700011658161549,0.1222890220957817,0.03216755135621243,0.12644900783667554,0.275,2.1352480705007846,7.3119360353570455
c1,243,c1/c1/c_1_243.csv,d24e32152dc2bd91590a3c99c047cc611fedf82ac598f3fbe28f3b88b7c2ec59,219975,50000,4.3995,4.39948,132.4767066,128.413161,134.5579999,131.81595583333333,134.5579999,1,76.3388382043414,32.667334277885296,83.0347402955963,137.23100000000002,1.7893715265570582,1.9718009907817928,7.1933267143993636,14.948560871615065,16.589225585064625,95.99600000000001,3.7476131529594734,2.6903656503374846,10.62230178883964,26.454464882173973,28.50734687845886,107.94,2.412290427909427,1.7429628748371233,-0.0012328446414365268,0.16748967376933432,0.16749383032843534,2.028,6.191272824596387,3.6094044588808356,-0.003617856574610751,0.15468336263549007,0.1547253139962116,1.474,5.332029896673532,3.203571371895128,-0.004883314012956017,0.18408654584151743,0.1841508866728408,2.1390000000000002,6.527256108929043,3.739666792051382,0.12348342311626323,0.03373988058194616,0.128009883021404,0.291,2.234202494757214,7.4279063950799955
c1,244,c1/c1/c_1_244.csv,56a0210e153ed46ea1daf99d35c008395f358185627e8dfcc8e7264ece1f2889,219999,50000,4.39998,4.39996,133.1028415,128.7703127,134.7133235,132.19549256666667,134.7133235,1,78.68684439474724,33.12745572260743,85.375891299144,141.352,1.7993369985648424,1.9763850157079832,7.257329910590503,15.080840062885196,16.73617461214339,97.732,3.8116834628215006,2.704482140318288,10.780772585329931,26.729447392164438,28.821609390379443,110.086,2.476197599979354,1.7467780524666205,-0.0009266678484902203,0.1723997767518388,0.17240187539064647,1.955,5.823602543330983,3.6547182048643263,-0.0030834912885967665,0.1564229404342976,0.15645297374397135,1.4609999999999999,4.812947826944169,3.1920408277683348,-0.004228160128000582,0.18908327647642525,0.18913011465415056,2.088,5.768515511107461,3.701826578533911,0.12455894344974296,0.03305424347443833,0.128870122366182,0.304,2.320165407699367,8.239237118281766
c1,245,c1/c1/c_1_245.csv,5020e1c27e344d88039c5e80d835851b3e01c54c7bf8dd04d20e0daf0ea216d0,217118,50000,4.34236,4.34234,133.7313964,129.1290961,134.8672693,132.5759206,134.8672693,1,81.08271377315562,33.48837338611096,87.7261218771581,138.365,1.7372248623209856,1.9636573035491414,7.345674034396042,15.213266387790584,16.893825357962815,98.011,3.773212913554514,2.68887723069556,10.972225329083724,26.95175524099036,29.09954456017481,115.888,2.542720208111584,1.7329010778636516,-0.001120303245239916,0.1743325012677214,0.17433569944008598,2.0620000000000003,6.114639763534793,3.6925047971840312,-0.003779359610902827,0.15668074548242664,0.1567259598698064,1.3940000000000001,4.798184044460107,3.1399469353591503,-0.004938913401928905,0.18938166264051642,0.18944561705539134,2.1630000000000003,5.838087030942609,3.6510922078427064,0.12458942602640041,0.03103014658847496,0.12839544633713748,0.28200000000000003,2.1573973836475515,7.235128521533484
c1,246,c1/c1/c_1_246.csv,cbceb6f724b866aed3892f784a56e4ad2e8767c389e45d490911cc801ad67457,219966,50000,4.39932,4.3993,134.3621319,129.4896204,135.0201002,132.95728416666668,135.0201002,1,82.92544801469319,33.46252857209106,89.42240019345199,134.917,1.7031526739443554,1.9683834713216726,7.2564501468408755,15.089264896278483,16.7433852236548,97.30600000000001,3.77462497313339,2.6555040082065133,10.884566792140603,26.51825548370222,28.665108951694556,109.858,2.468157372756735,1.7429019085237596,-0.0012779656856059575,0.17352468854941666,0.17352900000852223,1.9909999999999999,6.045099089768755,3.7127992148095297,-0.003789467463153396,0.15607376006655205,0.15611940271804742,1.5259999999999998,5.361281079915653,3.1866362609137187,-0.004937122100688288,0.18861608032090937,0.18868025650835218,1.9289999999999998,5.527870373410427,3.6988519852279866,0.12460104743460354,0.03530165092380752,0.1295052968580662,0.302,2.2933424902728325,7.347171355530868
